date,open,high,low,close,market_cap,avg_block_size,blocks_size,cost_per_transaction_percent,cost_per_transaction,difficulty,est_transaction_volume_USD,est_transaction_volume,hash_rate,median_confirmation_time,miners_revenue,n_transactions_excl_chains_longer_than_100,n_transactions_excl_popular,n_transactions_per_block,n_transactions,n_unique_addresses,output_volume,total_bitcoins,trade_volume,transaction_fees_USD,transaction_fees,mempool_count_mean,mempool_count_stddev,mempool_count_min,mempool_count_max,mempool_growth_mean,mempool_growth_stddev,mempool_growth_min,mempool_growth_max,mempool_size_mean,mempool_size_stddev,mempool_size_min,mempool_size_max,wallets_created,transactions_per_sec_mean,transactions_per_sec_stddev,transactions_per_sec_min,transactions_per_sec_max,utxo_count_mean,utxo_count_stddev,utxo_count_min,utxo_count_max,news_stories_total,news_stories_positive,news_stories_negative,news_stories_neutral
11/3/2018,6387.24,6400.07,6342.37,6361.26,1.10421E+11,0.885550503,189076.3295,3.50781981,51.66464267,7.1844E+12,367568335.3,57759.29099,57499331.8,7.65,12893634.88,154028,243433,1550.086957,249564,453207,597667.0116,17358400,173127503.9,86495.76832,13.59185156,2209.442014,1591.104114,68,8099,1326.333252,874.973265,425.1,16283.75,1331375.928,954065.2592,19656.5,4567910,716533685,2.866018519,0.707370692,1.45,12.06666667,57090358.46,6068.5943,57079627,57102444,814,275,463,76
11/2/2018,6378.92,6396.86,6327.38,6388.44,1.1088E+11,1.11705493,188933.7558,1.346957869,39.40848059,7.1844E+12,856375701.6,134066.9044,51070835.08,9.933333333,11535019.9,188830,283181,2046.881119,292704,565268,1267746.676,17356387.5,213130474.2,117052.3307,18.32471846,9024.934375,8235.960228,87.5,29284,1484.312778,1040.948912,479.85,23874.83333,6294914.334,5152346.219,27196,16109631,715865404,3.373599537,0.960416664,1.683333333,17.48333333,57063533.96,14573.72422,57044695,57087881,1040,333,546,161
11/1/2018,6318.14,6547.14,6311.83,6377.78,1.10684E+11,0.979455208,188774.017,1.542544233,43.69574823,7.18301E+12,798656057.2,125925.6848,54999360.85,9.7,12319622.95,170221,271685,1830.785714,281941,505057,926913.4971,17354600,218561001.3,110732.3474,17.45938887,3756.976389,2606.272412,132,13448,1443.045023,1089.412249,489.0666667,25437.46667,2199104.374,1485300.54,55894,7314736.5,714992857,3.28900463,0.889996576,1.55,18.71666667,57048351.38,6675.718022,57027885,57057382,1087,421,478,188
10/31/2018,6336.99,6349.16,6316.88,6317.61,1.09627E+11,0.918292963,188623.1809,1.604177546,44.96374982,7.18285E+12,808033046.2,128050.1836,58201028.61,8.283333333,12962284.69,177216,277689,1768.607362,288283,510366,932172.355,17352675,239611665.6,105080.6993,16.65229276,3759.675116,2983.12629,85.5,13981,1435.293449,868.9460366,482.5666667,16205.61667,1999159.933,1590578.888,38064.5,8345186.5,714293455,3.321400463,0.902344987,1.516666667,12.88333333,57014207.79,14816.24435,56987727,57034943,1220,477,567,176
10/30/2018,6337.04,6364.99,6310.14,6334.27,1.09904E+11,0.943664909,188473.4991,1.949081431,43.28614665,7.18285E+12,629226356.6,99727.56289,54987474.89,9.1,12264134.07,177734,272587,1839.785714,283327,505403,850773.8666,17350637.5,272566870,118437.3228,18.77140942,3531.804051,2729.634312,91,13317.5,1277.699549,1235.447316,13.25,37731.73333,2015597.023,1473206.526,26367.5,7407119.5,713432671,3.008240741,1.139723462,0.066666667,23.8,56978054.54,15081.24406,56941975,57001189,1118,420,510,188
10/29/2018,6492.35,6503.6,6306.99,6332.63,1.09863E+11,0.98382061,188328.1747,1.302707923,43.64530891,7.18285E+12,903771018.5,141597.6785,52130982.68,10.23333333,11773496.66,173401,259397,1847.630137,269754,495173,810038.604,17348712.5,227993897.6,125126.9527,19.6041759,8137.638194,7925.496473,95.5,27491.5,1398.694965,1181.190359,465.4666667,32227.56667,5001854.834,4628496.893,38708,14844846,712710667,3.141423611,0.929767263,1.333333333,19.65,56949098.88,6248.238717,56938142,56960543,1112,399,547,166
10/28/2018,6482.66,6502.28,6447.91,6486.39,1.12518E+11,0.828287614,188184.5369,2.465642926,51.80966722,7.18285E+12,461983903.4,71645.16472,49988613.53,9.633333333,11390873.44,138009,213104,1570.428571,219860,403763,523974.1397,17346887.5,132201764.6,106485.5193,16.5139359,2379.85625,1749.813542,84.5,7888,1129.612188,890.1184629,370.1166667,25002.88333,1237863.294,852244.8281,25170,3675432,712122278,2.535949074,0.706474045,1.233333333,17.53333333,56926606.13,10423.89726,56896568,56937681,759,261,422,76
10/27/2018,6480.84,6507.41,6453.53,6480.38,1.12403E+11,0.913874301,188068.5766,2.99938014,47.38732899,7.18285E+12,369300997.1,57115.01842,48560367.43,9.833333333,11076740.77,142642,227387,1718.742647,233749,418913,577406.7113,17345137.5,170476989.6,84681.01521,13.09651959,2987.752083,2443.32579,80,12032,1174.864387,954.147032,397.8166667,28152.1,1986284.305,1532787.511,23930.5,6990973.5,711602578,2.694212963,0.760073064,1.316666667,18.63333333,56896135.08,12213.70408,56873397,56918454,718,228,428,62
10/26/2018,6468.44,6498.29,6449.61,6474.75,1.12294E+11,1.058047336,187944.2897,1.559710016,46.19652025,7.18285E+12,749358015.1,115753.2542,51059798.11,10.45,11687812.02,163801,245059,1769.244755,253002,503383,826397.8184,17343437.5,196903747.5,115977.9326,17.91509911,4488.025347,2892.099958,107,11726,1392.18463,1147.770092,400.1666667,25869.11667,4033449.664,2575392.895,46791.5,8977950.5,710706399,2.912638889,0.790382833,1.366666667,17.46666667,56902447.13,10129.91796,56875807,56912015,983,345,510,128
10/25/2018,6484.65,6504.65,6447.03,6476.29,1.1231E+11,1.035430299,187792.989,1.361558342,44.01958161,7.18285E+12,823126054.4,127063.225,48917428.96,9.766666667,11207341.46,162401,245106,1858.386861,254599,474714,1010728.031,17341650,211333434.5,113625.1778,17.53993992,6501.69375,4846.977115,98,19740.5,1337.932894,1157.134665,415.2333333,28813.38333,3992795.341,3083216.729,28678.5,11430780,709787841,2.952233796,0.83702554,1.35,18.33333333,56897509.96,21188.86382,56860893,56933015,1133,407,562,164
10/24/2018,6478.89,6521.99,6468.86,6495.84,1.12637E+11,1.141656575,187651.135,1.189025395,36.61384954,7.18285E+12,782426488.2,120219.6097,40347952.35,13.31666667,9303249.642,169900,245309,2248.59292,254091,478550,1003518.331,17339937.5,228326458.2,110261.7673,16.94168952,5777.790972,2798.036168,300.5,14910.5,1214.887951,1065.321385,364.8833333,23884.05,4441842.501,1975229.515,230830.5,9711235.5,709170102,2.914039352,0.903051564,1.183333333,15.41666667,56865507.75,18365.71705,56829748,56891643,1074,410,490,173
10/23/2018,6472.36,6506.01,6451.27,6475.74,1.1228E+11,0.932260416,187522.1278,1.708797446,49.64917408,7.18285E+12,736437700.3,113622.7892,54987474.89,9.016666667,12584228.61,162625,245121,1645.863636,253463,487825,1017938.452,17338525,214509494.4,107483.5609,16.58331992,4610.911748,3924.014282,57.5,16190,1382.47816,1203.540047,388.3333333,26013.58333,3254637.84,2887268.624,23118,10088711,708460201,2.960081019,0.893277876,1.35,20.06666667,56834474.04,7812.743144,56824829,56853387,1142,424,546,172
10/22/2018,6486.05,6543.8,6462.98,6487.16,1.12465E+11,0.916539568,187378.5597,1.715741542,49.73812819,7.18285E+12,740166134,113898.2454,55344536.41,8.933333333,12699337.84,162772,246563,1647.251613,255324,489859,877222.8928,17336600,161513916,108521.5409,16.6995118,5208.541204,4571.586883,86,18438,1361.432975,1019.309209,372.4166667,25943.85,3215853.478,2728100.168,36820,9395930,707663644,2.957627315,0.894823286,1.316666667,19.86666667,56853371.88,7952.009663,56830224,56868703,1040,370,522,148
10/21/2018,6490.09,6556.38,6476,6482.35,1.12369E+11,0.823540116,187236.4961,3.835445793,53.65557798,7.18285E+12,295882763.9,45300.18501,49274490.48,8.266666667,11348423.02,134528,205077,1532.644928,211505,403198,538622.6313,17334662.5,139219682.7,81410.14633,12.46404029,2504.251968,2974.332482,57,15090.5,1106.614757,990.0089747,351.3,24850.73333,1241404.117,1252954.491,19000.5,6621755.5,706959951,2.438043981,0.864664207,1.116666667,16.8,56837618.75,7311.644377,56819277,56848620,736,209,466,61
10/20/2018,6460.92,6497.72,6449,6489.19,1.12477E+11,0.88788549,187122.8476,1.685414656,51.31980478,7.18285E+12,693700461.4,106906.9319,51059798.11,8.483333333,11691729.24,143725,220597,1593.153846,227821,428969,674789.5705,17332937.5,196192211.1,92953.06675,14.32509812,2445.8375,2123.508361,66.5,10041.5,1174.338229,1064.116396,273.5833333,35205.43333,1334918.074,1051520.7,26815.5,5244610.5,706236273,2.584895833,0.840689141,1.05,22.55,56812711.88,7447.538335,56803295,56826884,804,255,469,80
10/19/2018,6478.07,6493.68,6445.31,6465.41,1.12053E+11,1.018147845,186995.8799,1.385621115,45.81789742,7.18285E+12,839318447.7,129375.826,50702736.58,10.41666667,11629773.63,162521,245026,1787.507042,253826,504470,961462.4727,17331150,271177659.4,114560.2342,17.65876226,5164.361111,4538.974998,87.5,19176.5,1361.48088,1370.076705,426.3833333,47994.11667,3317461.863,2590071.099,45132.5,10169949.5,705529305,2.9359375,0.982925405,1.266666667,29.56666667,56790948.46,12972.78173,56766862,56814787,958,327,488,143
10/18/2018,6542.33,6567.54,6450.04,6476.71,1.12237E+11,0.996208051,186851.3029,1.304335487,45.17058313,7.42736E+12,877725432.4,133635.8076,49274490.48,9.75,11448484.29,158370,243595,1836.594203,253450,479719,985320.3669,17329375,248067803.5,118613.9669,18.05926167,4151.903241,3573.318198,62,14897.5,1328.154398,1225.214201,380.2,41232.38333,2245657.628,1791570.477,36813,7106415.5,704825638,2.965659722,1.011175656,1.416666667,24.58333333,56780823.63,5390.247649,56772173,56794516,1061,361,516,184
10/17/2018,6590.52,6601.21,6517.45,6544.43,1.13399E+11,1.049207804,186713.8262,1.578971727,44.1804745,7.45497E+12,728506819.2,110442.1347,51141213.22,10.06666667,11502916.7,168680,250732,1886.681159,260362,490530,893760.3654,17327650,288830228.2,124340.3352,18.8500803,4432.1125,3694.483576,96,18228,1368.017998,1142.778247,452.1833333,23100.65,3020915.885,2454273.24,41888,9342084.5,704087047,2.97974537,0.922806136,1.466666667,15.73333333,56781428.71,11290.63657,56758169,56799892,1061,365,512,184
10/16/2018,6601.41,6673.59,6571.37,6596.11,1.14284E+11,1.066273815,186569.0355,1.246102261,43.64603349,7.45497E+12,903556367.1,136972.6611,50029447.71,10.68333333,11259236.32,164724,247689,1910.866667,257967,490755,827843.6574,17325925,667107406.2,127442.8847,19.31942675,5973.945486,6147.069648,101,22834.5,1343.728437,1524.631755,447.2,53292.63333,3975666.941,3951723.439,49064.5,13039489,703443960,2.97537037,1.02132589,1.433333333,32.58333333,56794486.71,9154.763467,56774926,56805727,1080,376,497,207
10/15/2018,6292.64,6965.06,6258.68,6596.54,1.1428E+11,0.943760957,186425.0886,0.945638263,49.50640151,7.45497E+12,1397520263,216583.4547,60035337.26,8.616666667,13215486.35,168132,250729,1647.808642,266945,502795,1284006.59,17324237.5,571754179.7,149028.7263,23.09602031,3904.677083,3182.538724,54,14716,1476.322743,1619.456797,297.1833333,42596.16667,2465729.726,2197272.962,18237.5,10375482,702641822,3.121041667,1.162024483,1.266666667,25.7,56780798.79,6120.165464,56772219,56793028,1064,420,457,187
10/14/2018,6288.49,6363.21,6280.15,6290.93,1.08973E+11,0.957302088,186272.1993,2.245949434,47.34349132,7.45497E+12,403164410.9,64000.45469,42247089.18,11.33333333,9054868.806,125266,184474,1677.710526,191259,378042,662564.6105,17322212.5,189122800.7,78224.99375,12.41784997,3332.342708,3086.85201,54,13707,1012.574329,1104.563203,280.4,28698.25,1790108.781,1512856.243,35114.5,6704201,702009440,2.20974537,0.831994948,0.966666667,17.78333333,56780813.75,3883.812294,56768910,56786908,624,184,383,57
10/13/2018,6278.08,6308.51,6259.81,6285.99,1.08878E+11,0.862022191,186163.0669,3.016243125,54.20634865,7.45497E+12,368589633.8,58874.05926,52252978.72,8.933333333,11117559.49,136370,198020,1454.588652,205097,400480,685161.7797,17320787.5,182016135.1,83171.20839,13.28476496,2151.704861,1876.19196,55,10568,1099.393403,854.4709205,330.0166667,19774.95,1277461.167,1076174.718,24041,4782409.5,701533277,2.359282407,0.697719756,1.05,12.3,56771105.38,4966.822874,56764114,56783481,683,223,373,87
10/12/2018,6239.25,6328.5,6236.47,6274.58,1.0867E+11,1.128503023,186041.5217,1.299437831,42.95424976,7.45497E+12,803836588.9,128397.513,48917682.21,10.91666667,10445356.73,153771,232989,1842.227273,243174,498114,1118361.91,17319025,326313131.2,115480.8573,18.44585713,5510.190625,4851.071807,98.5,21927.5,1361.208275,1258.178166,405.4,31487.1,5483781.064,5095450.425,35718.5,16598234.5,701020158,2.812893519,0.814356572,1.533333333,17.38333333,56819517.08,17298.14772,56781487,56843221,1014,357,501,156
10/11/2018,6586.74,6586.74,6243.74,6256.24,1.08342E+11,0.920825635,185892.5593,1.442195601,47.75551262,7.45497E+12,869108609.4,139087.7357,58923571.75,8.033333333,12534246.13,168261,249952,1650.735849,262467,499967,1061283.41,17317375,571216727,115082.4109,18.4172056,2669.529167,1973.084907,77,9544,1392.804132,1395.228349,414.55,34751.33333,2124386.248,1906960.92,22420.5,8071874.5,700263033,3.035023148,0.92987745,1.6,20.65,56803727.42,10385.79385,56785621,56824198,1127,407,495,225
10/10/2018,6640.29,6640.29,6538.96,6585.53,1.14031E+11,0.896905521,185746.1481,1.573168007,48.64774612,7.45497E+12,757453884.2,115412.5897,53364744.23,9.35,11916022.17,155645,234713,1701.006944,244945,482434,1041130.22,17315387.5,265718545.5,102605.6738,15.6339373,2967.632986,2258.851073,65.5,12751.5,1243.057975,1030.719639,416.0166667,28948.9,1678501.4,1123134.24,29261,5209695,699509663,2.83443287,0.852476525,1.316666667,17.13333333,56771433.79,19942.41142,56724846,56801018,1106,380,525,201
10/9/2018,6653.08,6661.41,6606.94,6642.64,1.15008E+11,0.966413523,185616.9937,1.53818379,46.08898856,7.45497E+12,706719254.9,106727.579,48176505.21,9.916666667,10870641.02,156884,226248,1814.323077,235862,463256,750224.6759,17313587.5,225814169.3,110359.5612,16.66631934,3342.889931,2990.44469,73.5,13570.5,1203.442917,1172.504324,383.8166667,28287.48333,1681854.998,1525967.609,19806,6195425,698956532,2.729525463,0.849178957,1.25,18.4,56723750.42,12065.41149,56691199,56742130,1097,395,514,188
10/8/2018,6600.19,6675.06,6576.04,6652.23,1.15163E+11,0.965177556,185491.3599,1.805885877,45.47634639,7.45497E+12,624624101.4,94374.5128,50029447.71,10.03333333,11279998.43,165413,238270,1837.340741,248041,477297,829927.2166,17311962.5,203461059.2,111165.453,16.79599849,3568.456597,3122.152283,55,14423.5,1181.401389,1023.22861,322.55,25894.53333,1697626.431,1405159.068,21060.5,7635556.5,698423870,2.780775463,0.935829363,1.133333333,18.1,56684184.17,4828.852278,56670716,56690867,1034,387,494,153
10/7/2018,6590.68,6641.49,6557.04,6602.95,1.14299E+11,0.831893479,185361.0609,4.760787576,53.37026919,7.45497E+12,246326945.5,37558.21256,52623567.23,9.133333333,11727102.62,162528,213562,1547.401408,219731,444617,500647.3596,17310275,155730689.4,85698.55653,13.06671747,4180.144444,4263.931917,48,17010,1102.814641,1152.100797,296.1833333,39671.93333,1895498.924,1806647.16,19158,7389050.5,697732263,2.6196875,1.207918698,0.933333333,27.98333333,56694000.08,15860.43126,56667931,56721822,747,195,477,75
10/6/2018,6622.45,6628.54,6577.8,6588.31,1.14034E+11,0.92210188,185242.9321,2.681032295,48.4040314,7.45497E+12,387882956,58935.4618,46323562.7,10.08333333,10399267.32,147407,207493,1718.744,214843,441964,614605.8094,17308500,209968178,115694.4004,17.57876392,2725.273958,1942.950778,74.5,9486,1055.083773,922.0765951,335.5666667,27133.6,1350980.079,925099.7683,31562,4300269.5,696990808,2.44994213,0.774148587,1.166666667,17.78333333,56646976.83,14066.15625,56628421,56669255,806,258,466,82
10/5/2018,6574.15,6623.62,6557.41,6622.48,1.14615E+11,0.963110885,185127.6693,1.719007639,44.18963673,7.45497E+12,629086425.5,95772.50768,48176505.21,11.7,10814043.71,162913,236560,1882.453846,244719,533086,739244.4323,17306937.5,220257654.7,140151.3141,21.33672301,10124.56875,8966.269958,73,27731.5,1191.75331,973.9278843,380.9666667,22742.75,6319594.154,5218155.099,30279.5,15180253.5,696251705,2.859398148,0.85214828,1.383333333,16.41666667,56590568.75,20329.34787,56537304,56628438,1023,352,506,165
10/4/2018,6497.91,6603.31,6497.91,6576.69,1.13811E+11,0.798640053,185002.4649,1.870347586,51.11760353,7.36427E+12,664561133.8,101249.0501,55588275.24,8.883333333,12429603.12,151606,232942,1621.046667,243157,506879,843966.4921,17305312.5,263127450.3,122799.9975,18.70916379,2707.391667,2145.400727,66.5,11815.5,1137.032176,1171.979236,347.9,36439,1175969.766,1022068.473,17576,5306936,695572130,2.811956019,0.871628759,1.316666667,21.61666667,56488201.21,26027.76916,56445016,56531371,1107,407,537,163
10/3/2018,6553.86,6571.46,6454.03,6502.59,1.12517E+11,0.838225669,184882.6689,1.603178094,48.97108723,7.15263E+12,740144927.7,114389.3178,51556103.21,9.65,11865841.35,156887,232129,1671.055172,242303,552112,791168.0328,17303437.5,332298092.9,138236.8172,21.36448501,4057.733333,3495.637997,69,13809.5,1151.756088,1077.939563,348.3833333,27570.93333,1853534.784,1623110.861,19762,6629198,694939424,2.799236111,0.839776915,1.2,17,56362164.38,50933.68658,56290639,56437455,1040,365,530,145
10/2/2018,6593.24,6611.84,6537.9,6556.1,1.13431E+11,1.015335803,184761.1262,1.375535753,46.60391163,7.15263E+12,829301065.9,126366.9583,48711628.55,11.68333333,11407332.66,164134,235053,1786.656934,244772,484846,1253120.113,17301625,257999312.6,168808.8042,25.72269107,6440.871991,4996.79531,98.5,22629,1313.980347,1551.17989,398.5833333,25468.53333,4539157.68,3258225.97,32765.5,12305305.5,694419916,2.777326389,0.851008969,1.2,16.03333333,56306517.38,7997.338225,56288249,56329333,972,317,519,136
10/1/2018,6619.85,6653.3,6549.08,6589.62,1.14E+11,0.857105918,184622.0252,1.915185518,54.20064017,7.15263E+12,687191884.3,104262.6591,56178374.53,7.65,13160999.45,160635,233397,1536.835443,242820,484982,823577.9051,17299912.5,256778711.4,143836.9884,21.82334691,3066.676042,3129.910104,70,15700,1275.863646,1151.835636,313.4166667,27676.68333,1883077.491,2111610.914,24024.5,9371416,693739930,2.848136574,0.909981519,0.916666667,18.43333333,56340739.17,12683.53176,56319159,56356195,1038,357,557,124
9/30/2018,6604.71,6643.78,6566.54,6625.56,1.14609E+11,0.626711307,184486.6024,3.217554423,65.00759378,7.15263E+12,420668287.8,63803.98517,57956171.2,8,13535231.1,138077,199323,1277.361963,208210,413888,641266.0092,17297937.5,190991380.7,101718.5377,15.42794706,1780.55625,1527.958087,52.5,7883.5,972.0379745,1070.092347,306.7333333,27345.7,770320.5531,735560.6267,15018,4422405,693108451,2.389270833,0.822599653,1.166666667,16.36666667,56306670.83,19394.28001,56264973,56334315,909,254,571,84
9/29/2018,6643.1,6643.1,6511.65,6601.96,1.14187E+11,0.693383605,184384.4485,2.707282172,57.57587925,7.15263E+12,464342432.7,70886.84283,54045018.54,8.3,12571059.9,147380,209509,1436.440789,218339,429818,753691.167,17295900,373219094.7,125158.9836,19.10685859,2306.284028,2039.759878,44.5,9007.5,1006.735278,1266.546194,306.9166667,35828.96667,1056481.418,1124196.741,14260,5009653,692479790,2.531423611,0.799531039,1.25,19.83333333,56236198.33,24018.86592,56182506,56261884,505,164,283,58
9/28/2018,6678.75,6785.03,6598.32,6644.13,1.14904E+11,0.855168669,184279.0542,1.428381105,51.31778132,7.15263E+12,913410388.9,136792.5022,54756137.2,8.316666667,13046981.4,166844,243981,1650.902597,254239,527057,1078383.894,17294000,457654461.3,193097.0923,28.91825487,4428.457292,5522.405272,72,24533,1242.542975,1501.846653,301.45,49336,2378534.192,3125184.158,18766.5,11982442,691869610,2.928738426,1.018678498,1.316666667,28.13333333,56157673.38,19500.83833,56123226,56178479,1000,353,524,123
9/27/2018,6495.29,6712.1,6464.95,6676.75,1.15455E+11,0.877031231,184147.3582,1.43594265,47.59717668,7.15263E+12,824319235.8,126129.9333,50844984.55,11,11836751.48,161831,239058,1739.062937,248686,481907,906900.7383,17292075,283381555.4,154586.939,23.65350638,4933.502431,4367.703326,60.5,19262,1183.186979,1122.357336,369.85,31693.96667,2494914.288,2350407.971,18053.5,9381081.5,691190251,2.875706019,0.918511465,1.366666667,21.41666667,56112648.38,13006.83019,56072833,56128246,1038,392,489,157
9/26/2018,6452.79,6585.91,6397.89,6495,1.123E+11,0.898005353,184021.9428,1.519081258,46.61019931,7.15263E+12,748444892.4,115703.7425,49422747.22,10.68333333,11369486.09,153220,234419,1754.870504,243927,474079,1069898.09,17290287.5,312748554.4,130238.5658,20.1338664,4919.682986,4785.437914,67,20363,1189.422836,1315.714378,384.95,34327.05,2303373.544,2180506.304,23435,8933948,690458877,2.844398148,0.878472551,1.483333333,19,56072306.88,11969.1768,56037469,56092571,1004,338,503,163
9/25/2018,6603.64,6603.64,6381.86,6446.47,1.1145E+11,0.768240781,183897.12,1.624220673,54.24791385,7.15263E+12,842041019,131313.2758,60089527.19,8.083333333,13676604.3,156052,241825,1491.792899,252113,490588,1366731.27,17288550,390313648.8,130284.3136,20.31737127,4215.286458,4424.633097,47.5,19585.5,1218.454213,1135.170519,427.4833333,34413.15,2088352.24,2320573.765,17593.5,9412278,689721675,2.890833333,0.824385878,1.366666667,20.95,56034070.38,11130.63699,56007552,56046211,928,341,421,166
9/24/2018,6704.77,6713.56,6580.9,6595.41,1.14011E+11,0.80711402,183767.2873,2.45994077,52.11292119,7.15263E+12,503494967.4,75835.50245,52622781.21,7.833333333,12385677.98,151443,229298,1605.878378,237670,469028,788427.1633,17286437.5,273203917.3,102965.2698,15.50844294,2373.674306,1939.865684,51,10558,1135.808414,984.7343776,307.7333333,26430.91667,1018989.312,812267.6862,19108.5,3752247,689093463,2.75537037,0.917743118,1.2,16.18333333,55971800.25,10461.91331,55945288,55988009,732,277,332,123
9/23/2018,6715.32,6766.15,6679.42,6710.63,1.1599E+11,0.65563344,183647.8344,3.772284183,63.29521426,7.15263E+12,336115557.9,50088.41558,53333899.87,8.216666667,12679234.03,132904,192955,1335.46,200319,401263,526553.1277,17284587.5,251395241.3,97149.65096,14.47737832,1730.358333,1404.410177,40.5,7511.5,933.5768171,1094.099521,298.6,38137.36667,730550.0917,642342.5527,13499,3303787,688618058,2.315648148,0.79645097,0.9,21.3,55911302.54,20283.29904,55869729,55943225,480,171,257,52
9/22/2018,6735.05,6814.56,6616.8,6721.98,1.16174E+11,0.732038903,183549.4894,2.854725255,58.1920559,7.15263E+12,459745178.2,68523.44085,55111696.54,8.516666667,13124461.71,145973,217038,1455.077419,225537,445041,749155.2196,17282712.5,424174128.7,125168.7424,18.65597145,2265.159375,1858.695181,55,8807.5,1071.4614,1494.032238,293.1666667,50673.4,1013786.232,939974.4863,16771.5,5540057.5,688029384,2.590706019,0.908359628,1,25.4,55850476.42,16078.96334,55810359,55869283,487,186,253,48
9/21/2018,6513.87,6794.33,6496.36,6734.95,1.16385E+11,1.012301729,183436.0234,1.23406713,44.59540259,7.15263E+12,986722599.6,147934.626,51200543.88,9.733333333,12176819.27,168280,260230,1896.1875,273051,563130,1183944.941,17280775,524769683.7,170835.7713,25.61259462,4210.489931,2909.986384,92.5,14042,1381.686586,1481.199504,383.8166667,41599.31667,2289556.384,1644239.507,25645,8315441.5,687415466,3.157476852,1.201279801,1.216666667,25.88333333,55786219.33,22857.33276,55732179,55812360,794,279,370,145
9/20/2018,6398.85,6529.26,6395.95,6519.67,1.12653E+11,0.815061117,183290.252,1.825632666,49.16920329,7.03133E+12,683212384.9,106443.2055,54756137.2,8.4,12472948.47,154804,243869,1647.233766,253674,493140,908828.5149,17278975,425834153.3,117215.341,18.26192982,2968.312384,2624.906295,86.5,13410,1198.744711,1424.239018,337.2333333,50803.28333,1289651.074,1156634.423,30942,5466962.5,686760501,2.942337963,1.116261276,1.016666667,28.56666667,55708392.58,20500.82968,55665746,55731648,912,321,453,138
9/19/2018,6371.85,6448.46,6208.34,6398.54,1.10548E+11,0.804437244,183164.7325,1.851887708,49.64671557,7.0192E+12,672997746.1,106220.9845,54432500.67,7.766666667,12463162.54,158246,241348,1609.211538,251037,480227,936652.7936,17277050,321494577.2,108300.5358,17.09335521,3456.305903,3082.892312,66.5,13242.5,1191.251539,1275.070879,367.3833333,38049.9,1602921.051,1418773.885,22956,7008827,686021720,2.887685185,0.931232519,1.183333333,22.73333333,55642458.63,11355.64148,55621989,55659986,814,286,376,152
9/18/2018,6280.91,6384.18,6265.71,6371.3,1.10065E+11,0.936313514,183039.2403,1.87959695,46.24698937,7.0192E+12,600992855.3,95446.72249,49547532.66,9.466666667,11296243.38,157798,233130,1720.133803,244259,479308,1028529.035,17275100,346869668.3,119722.1693,19.01368472,2790.748264,2096.736052,65,9539.5,1243.525706,1504.249002,330.8333333,53163.41667,1382131.695,1039883.734,17140,6238639,685300809,2.834247685,1.027048733,1.2,28.5,55605529.67,7219.91822,55591554,55617671,743,280,332,131
9/17/2018,6514.06,6540.21,6257.52,6281.2,1.08497E+11,0.90764783,182906.2838,1.900246279,45.44102704,7.0192E+12,574281010.2,89722.98462,47105048.66,9.366666667,10912753.53,159953,230538,1778.903704,240152,481967,1079845.963,17273325,217488658.8,111739.6201,17.45767671,3587.917708,2968.222234,61,15602.5,1162.0125,941.2190037,290.6,22598.35,1781423.293,1427819.88,22954.5,6434190.5,684581409,2.737743056,0.85448105,1.166666667,14.1,55573724,14809.06719,55538821,55591836,689,279,287,123
9/16/2018,6536.68,6544.33,6460.1,6517.18,1.12562E+11,0.627328396,182783.7514,4.017942988,63.20833864,7.0192E+12,282353987.6,43568.81512,48500753.8,8.216666667,11344822.24,124401,173407,1291.244604,179483,370211,688822.0662,17271637.5,181083665,84703.00516,13.07015213,1671.837847,1399.507222,55.5,8655.5,852.886794,840.93913,232.4,23689.25,697441.4385,588268.2603,14669,3316629,683937129,2.102048611,0.718262716,0.9,14.53333333,55510458.13,18596.16921,55473663,55534022,313,118,157,38
9/15/2018,6509.4,6561.72,6493.55,6543.2,1.13E+11,0.789859057,182696.5527,3.069273639,54.53136078,7.0192E+12,375006930.2,57528.26775,48849680.09,9.033333333,11509988.85,144596,203891,1507.65,211071,427957,720910.9923,17269900,232655320.6,102342.6014,15.69995673,2340.386111,1730.735062,53.5,9329.5,931.5543287,799.1894801,287.1833333,24838.75,1810271.805,2323866.553,22179.5,10741896.5,683387818,2.340543981,0.740881233,1.133333333,14.83333333,55451165.63,15709.87614,55421421,55472441,438,163,224,51
9/14/2018,6515.41,6596.1,6456.17,6512.71,1.12462E+11,1.057485,182585.9724,1.481434907,48.65109198,7.0192E+12,733164598.3,112810.8244,46058269.8,10.33333333,10861356.28,143443,213969,1691.287879,223250,471372,760332.5131,17268150,360631436.3,137903.1591,21.21893106,8764.341319,8436.19539,58,28877.5,1406.628924,1116.662372,333.0833333,19754.1,11518513.55,10888769.93,28211,29578934.5,682781524,2.678703704,0.997571262,1.233333333,12.86666667,55466022.83,16995.10695,55419973,55488004,731,271,312,148
9/13/2018,6354.24,6535.41,6354.24,6517.31,1.12531E+11,0.819058953,182446.3844,0.965424129,51.50851401,7.0192E+12,1249581111,193728.1224,51641090.38,8.083333333,12063757.56,146112,224763,1582.493243,234209,466216,1120970.318,17266500,349448939.6,130925.9814,20.29803773,2477.319792,2100.369792,70.5,10489,1171.261204,1402.306934,358.35,38551.66667,1492761.064,1744793.964,18061.5,8128355.5,682257823,2.701215278,0.951974461,1.266666667,21.55,55448041.38,9732.240583,55426053,55466381,779,308,328,143
